id	filename	md5	size	state
c53f2c29-fa87-40cd-a7b8-da1ea85523c5	f160b20c-f7d3-406e-90e0-2406cb7ab41d.wxs.aliquot_ensemble_masked.maf.gz	8cccaaf13d9567008da28b151f4857ce	70923	released
f7a36ec5-b563-4c0d-9bbf-a738c9db06c0	59494bb2-eb5d-477e-9c09-86caecf3b73a.wxs.aliquot_ensemble_masked.maf.gz	ff38ac460b5fbbd6f40470160a5e4b5c	83128	released
972f35c2-a12e-4f0f-8603-d62c736d76b5	68e4c04d-ce04-4ca0-81d6-78e684174317.wxs.aliquot_ensemble_masked.maf.gz	e4346974ccb5f651d2d57afd4864c11c	193737	released
aa1d3843-145a-4e36-9494-86eb54c0bcf8	a2eae656-2df6-40df-bc06-478163e5bdab.wxs.aliquot_ensemble_masked.maf.gz	7a7f0276841b45aac9fded9aad3077af	98381	released
7cc6c97b-1e0d-497e-9d18-fce6c24fb7dd	5c5b5776-e87b-4a6d-881b-e0c4ecd38af6.wxs.aliquot_ensemble_masked.maf.gz	7ab39b3c88381ebf4db3663e1dfdae24	64929	released
0a48e132-74fa-456d-a292-a958d9373e3d	5dfa07b9-3d69-4974-9a29-336b47b0cdab.wxs.aliquot_ensemble_masked.maf.gz	32f39a979963b8149c5091e3a2714656	105076	released
be733141-d5f0-4e24-b512-2eaa9786d6ee	df1cc429-8eca-449c-83c4-8f0d69613bd1.wxs.aliquot_ensemble_masked.maf.gz	cf818f717036f1d0b55d1ad703d4cfe6	108162	released
a2e630bf-b7a4-4f1c-af45-21183089137f	ef0a4a4f-60a3-4ea4-b836-0547026d32c7.wxs.aliquot_ensemble_masked.maf.gz	c08b3b54cdda8600291c821645246e32	44837	released
6a1c704a-961a-4fe9-842c-620227b5c785	70b66624-d30b-4fed-b7aa-248efd0ac7c3.wxs.aliquot_ensemble_masked.maf.gz	44f9ce4f68f7280682c5f3bf5abbc76a	9922	released
6621a8f6-e61c-4c68-b042-eac761721381	98fb39e9-baa9-45eb-9024-8066f648fa65.wxs.aliquot_ensemble_masked.maf.gz	6f04d82fa1a8fc6ce4dce88c3d86528f	53006	released
ce22aa4c-5954-4e6a-aeaa-416839ee9376	93ea1822-8a18-4c09-a0ab-e74225938a59.wxs.aliquot_ensemble_masked.maf.gz	01ea7a815a9156f894e051c5bc02809d	62329	released
6867f860-8669-4788-a3e3-f4e22380986f	fe36c53b-029a-473c-9277-aa9663cb020e.wxs.aliquot_ensemble_masked.maf.gz	2300e0f3383c1ad336fd43267b271671	156711	released
470b8e24-fe52-48ef-a2ff-dccc721d7a8b	17aa2bf6-e83b-4a21-895b-af624c4da749.wxs.aliquot_ensemble_masked.maf.gz	1a6a68cb604d4babd22382f53fa73b89	98793	released
a7f3e8f2-d3d9-4697-bb8a-de6b44132c01	fb688467-91aa-4321-95f0-a38444338584.wxs.aliquot_ensemble_masked.maf.gz	6b314f5dd952a4fedbbb71f70b9b8c5f	18707	released
e0afe821-cb8e-487a-8fe5-92e7f9e3d137	84974264-b654-4f88-bdd4-0ee18f90d7d8.wxs.aliquot_ensemble_masked.maf.gz	14f5ee4bc63f664b7be743174e3a8a36	76272	released
02c37aa1-ff1e-4548-ace1-0953351e6d01	418928d4-30ef-4e1c-ab3c-957ef4948ff8.wxs.aliquot_ensemble_masked.maf.gz	6c0b4e3f774e45d0ee6dc09ef5c70832	348664	released
5ae532c3-6923-4272-8286-97ace9db9437	7f880828-1f81-4973-8efa-a052497c2b0f.wxs.aliquot_ensemble_masked.maf.gz	622736ba2af6b6427c9d657f6e26a8be	290763	released
bbf4c985-1565-421f-9dbb-89cd9a1c40e2	5118f795-497e-459d-aadb-fa184e2ff416.wxs.aliquot_ensemble_masked.maf.gz	a193cbc6785780015e7b7cb346b383cb	109010	released
99f5aa40-a043-420d-9ec8-9f7f1a420376	6c61a0df-1228-4052-b28c-38c44e3d4e60.wxs.aliquot_ensemble_masked.maf.gz	b9d2334a464201208b3a91750ece3cf3	41901	released
ab6c6851-eef1-409a-9de6-d566cbfd31a1	09a2b0ba-0978-48ff-aede-a989eafb7275.wxs.aliquot_ensemble_masked.maf.gz	398af4d422360a1242fc53811aa5098d	42434	released
17a121d0-95bb-4caa-9472-436d9ea89f11	73691763-129a-4710-ae38-c26ce0eaa55c.wxs.aliquot_ensemble_masked.maf.gz	c19632276d92ac3ed2a4c2709658e73e	275011	released
fd356323-7ae6-4429-a8ea-a5572c44301c	9b4ad7cb-594a-4876-b218-e4303162246f.wxs.aliquot_ensemble_masked.maf.gz	706e5ccafd07ddbc91a599b420649126	30894	released
fce00398-a6be-4c15-80d3-f9fd3c7c5056	a2706af2-2c35-4684-83b5-ecf3eabdbde7.wxs.aliquot_ensemble_masked.maf.gz	678175a10856be9c1681265eb2473265	84498	released
0ecdd76a-4131-4abb-a91e-add0e37e7e1a	135d87f4-2943-4e79-aaac-0693b2eeeb8e.wxs.aliquot_ensemble_masked.maf.gz	af090a1ce51292a5465392f44f43f218	87881	released
33517eb8-ce28-410f-85b3-e4e14a75e4ad	2d20c120-22b3-4c99-b5de-5cec0a7dd839.wxs.aliquot_ensemble_masked.maf.gz	f8c55adc6edf8adf8f2a1eb9c4322d61	46604	released
bacacd29-acff-4cb9-b4dd-fbbdfed97b07	6d9908fe-8922-43d7-a5c1-1f36a4024ec9.wxs.aliquot_ensemble_masked.maf.gz	78b9a2b19b5ed82c6d4777e3205e3b59	168950	released
68212b71-6b6f-4825-91f5-80ee54a7f679	674ea8d3-9ab3-4f82-99e3-3fe2481e756c.wxs.aliquot_ensemble_masked.maf.gz	68db04b0e58c34387e176df06edde45a	231788	released
2c2f463b-28fd-44e5-94e4-a3562fdb221e	7eee3182-a4c8-4ccb-9894-547dd9a7111a.wxs.aliquot_ensemble_masked.maf.gz	883ea952f4b3f72bd2fb345e4bfbdb88	41346	released
f56b0c73-f6b2-4c84-84f2-d2f3e817da7c	29705d55-0d2a-445e-9ecf-0b91e48d9c79.wxs.aliquot_ensemble_masked.maf.gz	2a1f0ab99933bb441bf3acb3daa1366b	189626	released
3fce5f60-2af0-4b06-bc86-800f42d8e33e	b59f8f51-d09c-403b-8ad2-98c9bd65cfb5.wxs.aliquot_ensemble_masked.maf.gz	4d8bed1f2c3024fdf3c1b6e0d332a051	84786	released
902cb049-bebf-4684-8002-eaf909b26323	3c2fc414-420c-4190-941e-26a14a62cfc2.wxs.aliquot_ensemble_masked.maf.gz	0ef6b44a88b73dc5479df17f30b4a863	31225	released
32b9c4d4-be15-4693-9881-fcb35c781264	70f02542-6746-493c-bc6f-12aae8b6ea62.wxs.aliquot_ensemble_masked.maf.gz	5ba2312daef9c8dec37212ef9cbd3ad0	96729	released
754193ef-252a-4e6e-a409-fd18e5c204f8	1e1db7e6-ca67-4c95-b9ca-824ecb607bd9.wxs.aliquot_ensemble_masked.maf.gz	d7c556a18f26823f1e0fb9825790d362	24651	released
2f7cbb23-a6af-4410-93fa-88900bfe8ea7	be27e5a0-7124-4c6d-a5e4-59331bdc1cb0.wxs.aliquot_ensemble_masked.maf.gz	1819da94597fc0f84ddd280cda3316f4	34870	released
ad708c2d-e1b7-4e08-be32-b71c26310c41	3cfdf0dc-e83a-4001-87d6-89d570936fcc.wxs.aliquot_ensemble_masked.maf.gz	9f1c60a648cf8483e4a5a3de7d026d67	581208	released
