id	filename	md5	size	state
00eb7d0f-6357-4e5c-bb6b-343a6ac7690f	ecd81c54-ffe6-4867-8253-3207c2ae8345.methylation_array.sesame.level3betas.txt	1694656b8bf9d87a3b322a6aec6f9f66	13193909	released
00ec159b-3f2b-4a78-8ce3-96f270666eba	4585ee88-17f3-4456-bdca-9e80b2aa5dd5.methylation_array.sesame.level3betas.txt	2f596ce4392d717c1584f62999ab9a6d	13116213	released
00efe47a-02bf-4390-acbd-78485b0d0a31	c26f25be-6fa4-4e37-bed2-d4ce83755049.methylation_array.sesame.level3betas.txt	573921a131d7eb0471097df1cddc1d30	767149	released
0100356d-d62f-423c-9f1f-6f53a6cd2233	b2b0b91b-b904-4de5-afcd-38112935fdf4.methylation_array.sesame.level3betas.txt	d2221827b4f80dcbe7e5f0115a22e6c7	13158942	released
0104af3a-c49e-4f70-a179-ecd86cf614c2	70d782dc-6f8e-488d-bee7-ca2302420b9b.methylation_array.sesame.level3betas.txt	b125f2bc57cbe141739cb99e0673de1f	766748	released
0112ce2f-92cf-4ba3-b6bb-bc565da219b8	4f5e1e42-5678-4dc0-90fc-ee8739d490c2.methylation_array.sesame.level3betas.txt	0a5499b8a175db9a7ed2e89f6df02f94	13042656	released
011a6f99-910f-44ac-8043-4d2cf70e4abb	78671940-1ec5-4a01-9d6a-463cf3e0d312.methylation_array.sesame.level3betas.txt	1c7ecbc16c38175a9a2bbf31883730be	12833850	released
011d34ca-2fbe-45f3-b4c6-1b759003cca0	bdb1b2a0-94c9-4b91-b40b-be384127a9e1.methylation_array.sesame.level3betas.txt	288aa5357c9b877432651281f36842f4	13139354	released
0120d14d-e91c-4532-8853-da4f3669f540	2d636ef6-ead8-44e8-9874-e9240f0bde86.methylation_array.sesame.level3betas.txt	143448a30c59e86e0efc87736d178486	13081922	released
01232c9e-b486-4aa5-ae14-70be61869455	5837abda-bd8c-4a13-a105-bb14c2578600.methylation_array.sesame.level3betas.txt	5f2c76c5f2c1e50d60cf8474698243cf	13122823	released
01252b6f-fabd-4238-9b29-32f0fe9b8e5e	f8d6ef04-0a2f-4338-bd20-02526b7e0483.methylation_array.sesame.level3betas.txt	51077e84c3ac264928cb25ae6103e9ab	13055012	released
01266a50-4fc2-4f30-88f5-743bf9251fa8	346eb584-f81c-4ba4-b562-8fe662532fc3.methylation_array.sesame.level3betas.txt	e665b3d2bd934f89b7439bd567f8b618	13153912	released
0129abf4-b400-4f15-8837-ecefbd0dfc1b	74af2be2-3bb8-44d3-8e3a-5fa9c3db5335.methylation_array.sesame.level3betas.txt	eddec89abd0c153df02f8b57cafa4c4d	754765	released
012f4e7d-4984-4f53-9afe-8a3fd604bd21	7eb9c767-a749-4e9a-a381-73084c18f49a.methylation_array.sesame.level3betas.txt	862083ec137c4dfc9311d5631acea6ca	13128082	released
01407edb-e665-4194-ade5-2bf7afdc36fa	d17a8837-f508-4e0f-a23d-be6cf99879b1.methylation_array.sesame.level3betas.txt	8f9f932303e95fcbdd4b36c966cd9b53	13118730	released
0144c1be-08eb-4f72-8243-1dfbbd64fb17	d2cdb146-b145-4122-9e3d-977ccd510de6.methylation_array.sesame.level3betas.txt	bf47e69663e3f3649eb536149f74fc95	13123944	released
0146c29b-fd5b-451e-8c16-4d09d574e98c	42cf346b-eb5b-400f-a4b0-8a2e5ffc0a56.methylation_array.sesame.level3betas.txt	611e11e5a1f28eb7df0260508624cc38	13209088	released
0149cc60-e61f-4812-83cb-53e437c88b54	441b536e-3c1d-4262-9763-5c31fb8dead5.methylation_array.sesame.level3betas.txt	c36dd15922d9965790ddc4ef86e28a71	13164549	released
014a6ce6-5eab-42ca-b497-ce215438c7ce	70489964-9b94-4f3b-9de2-b6f6472679e4.methylation_array.sesame.level3betas.txt	1dd507354d880df4b407d9a8a526a64b	13108847	released
015244a8-fdb7-4f2d-bf0f-97f7de019d58	9f1bc9a7-9808-4c3b-911b-7313f160b9df.methylation_array.sesame.level3betas.txt	17028bd1005307f35afd53a57ec35a78	13155038	released
015da321-d6f6-40ab-aeb6-6bccd036d318	591657c4-6d84-4445-9411-a65fb978b805.methylation_array.sesame.level3betas.txt	ee9a0943460578ab8d42cfbcb016f5a1	13135674	released
016075ec-ff0d-48b3-b2c1-c7efffa4f483	2b7648f0-8f42-466f-9b75-021facbadc18.methylation_array.sesame.level3betas.txt	39856bdc5cab094f2ae0a2929f647084	13111186	released
0166a42c-e905-490e-a07a-dd084b3c4534	ef0c17dd-be28-4c1c-9ced-9f328b6c423a.methylation_array.sesame.level3betas.txt	639f13269d936975cd0d3b90acb213ac	12975008	released
0168b86c-fb72-4167-8eaf-f2971be56a8a	cfd3280e-a13b-49ac-b678-a6f3eec5fdba.methylation_array.sesame.level3betas.txt	8be605cf8c30672449e85cdbeef85dd9	12845374	released
016f0903-5d39-49b0-ba8c-b210a31eb920	56a0b07d-3654-48c3-8ca9-ac1562116f1d.methylation_array.sesame.level3betas.txt	9c57901e44e4e575e2d8ed85a8367dff	775286	released
01704b75-f3fe-4fce-9256-92658ee1818f	e1444856-35bf-49f3-b9c1-8f7296d43f82.methylation_array.sesame.level3betas.txt	cdc061c1b20cbe1c10a4df5a9cc987f8	13082444	released
01796646-471b-450a-b25f-a3b0c8ebeea4	7370eb99-5b9a-41cb-bc65-306c6067a8ce.methylation_array.sesame.level3betas.txt	e6380e519eff72f0b74fc0631cd7677f	13083731	released
017a8bab-17cc-4185-a4fa-fa1e35d377ce	b4346681-ba35-42c8-91d9-92dd8f9ef424.methylation_array.sesame.level3betas.txt	daae1acd6da6468d6436b63148ba84ef	13142150	released
017efa90-782c-4139-9859-e1a14d6aabfe	4a611ea0-7d2f-4126-86d0-c6d5036e9391.methylation_array.sesame.level3betas.txt	c01ac11b93ab6f561a7a022a8b978e77	12946464	released
01822641-f290-4506-8ddd-1aa6a2f1b31f	7afaa050-a481-4677-a63f-f9be7b55306e.methylation_array.sesame.level3betas.txt	d6d1e52b7728cb6f519aec54477c313e	773293	released
01826829-12d4-4097-b768-3a335e9acca9	72ae32df-6765-4c8a-ac9d-967af5b83d03.methylation_array.sesame.level3betas.txt	b6588fd825ce6ae87147496b1de76bcf	13112865	released
